User-ID,Age
2028,42.0
2029,30.0
2030,31.0
2031,34.0
2032,29.0
2033,27.0
2034,35.0
2035,15.0
2036,49.0
2037,56.0
2038,Unknown
2039,Unknown
2040,50.0
2041,Unknown
2042,31.0
2043,Unknown
2044,Unknown
2045,Unknown
2046,22.0
2047,21.0
2048,25.0
2049,20.0
2050,48.0
2051,Unknown
2052,20.0
2053,Unknown
2054,25.0
2055,Unknown
2056,Unknown
2057,26.0
2058,Unknown
2059,Unknown
2060,54.0
2061,Unknown
2062,23.0
2063,Unknown
2064,33.0
2065,16.0
2066,31.0
2067,Unknown
2068,43.0
2069,48.0
2070,22.0
2071,27.0
2072,26.0
2073,Unknown
2074,35.0
2075,29.0
2076,34.0
2077,25.0
2078,Unknown
2079,40.0
2080,Unknown
2081,62.0
2082,14.0
2083,Unknown
2084,21.0
2085,36.0
2086,15.0
2087,Unknown
2088,19.0
2089,Unknown
2090,28.0
2091,27.0
2092,Unknown
2093,19.0
2094,Unknown
2095,24.0
2096,62.0
2097,Unknown
2098,Unknown
2099,Unknown
2100,Unknown
2101,30.0
2102,Unknown
2103,43.0
2104,Unknown
2105,Unknown
2106,44.0
2107,42.0
2108,Unknown
2109,Unknown
2110,Unknown
2111,Unknown
2112,Unknown
2113,Unknown
2114,23.0
2115,55.0
2116,Unknown
2117,Unknown
2118,25.0
2119,Unknown
2120,16.0
2121,28.0
2122,31.0
2123,40.0
2124,23.0
2125,62.0
2126,24.0
2127,Unknown
2128,32.0
2129,34.0
2130,34.0
2131,25.0
2132,Unknown
2133,15.0
2134,35.0
2135,Unknown
2136,45.0
2137,Unknown
2138,Unknown
2139,33.0
2140,Unknown
2141,Unknown
2142,34.0
2143,22.0
2144,22.0
2145,Unknown
2146,57.0
2147,35.0
2148,Unknown
2149,54.0
2150,Unknown
2151,Unknown
2152,1.0
2153,30.0
2154,Unknown
2155,18.0
2156,20.0
2157,Unknown
2158,58.0
2159,Unknown
2160,Unknown
2161,32.0
2162,18.0
2163,Unknown
2164,Unknown
2165,Unknown
2166,Unknown
2167,48.0
2168,27.0
2169,Unknown
2170,29.0
2171,27.0
2172,17.0
2173,29.0
2174,Unknown
2175,Unknown
2176,Unknown
2177,28.0
2178,Unknown
2179,30.0
2180,18.0
2181,15.0
2182,Unknown
2183,Unknown
2184,Unknown
2185,Unknown
2186,27.0
2187,Unknown
2188,Unknown
2189,24.0
2190,29.0
2191,39.0
2192,Unknown
2193,Unknown
2194,27.0
2195,Unknown
2196,22.0
2197,26.0
2198,Unknown
2199,25.0
2200,34.0
2201,34.0
2202,23.0
2203,40.0
2204,Unknown
2205,Unknown
2206,26.0
2207,Unknown
2208,18.0
2209,26.0
2210,Unknown
2211,23.0
2212,22.0
2213,15.0
2214,Unknown
2215,33.0
2216,Unknown
2217,37.0
2218,48.0
2219,Unknown
2220,27.0
2221,Unknown
2222,Unknown
2223,Unknown
2224,23.0
2225,Unknown
2226,Unknown
2227,32.0
2228,26.0
2229,27.0
2230,44.0
2231,35.0
2232,Unknown
2233,20.0
2234,Unknown
2235,16.0
2236,Unknown
2237,Unknown
2238,34.0
2239,Unknown
2240,Unknown
2241,62.0
2242,Unknown
2243,Unknown
2244,Unknown
2245,Unknown
2246,Unknown
2247,15.0
2248,19.0
2249,Unknown
2250,Unknown
2251,76.0
2252,47.0
2253,Unknown
2254,16.0
2255,35.0
2256,59.0
2257,Unknown
2258,21.0
2259,27.0
2260,Unknown
2261,59.0
2262,63.0
2263,28.0
2264,33.0
2265,32.0
2266,17.0
2267,Unknown
2268,22.0
2269,19.0
2270,Unknown
2271,Unknown
2272,24.0
2273,27.0
2274,37.0
2275,22.0
2276,46.0
2277,Unknown
2278,16.0
2279,18.0
2280,42.0
2281,30.0
2282,34.0
2283,18.0
2284,Unknown
2285,Unknown
2286,Unknown
2287,35.0
2288,30.0
2289,Unknown
2290,Unknown
2291,51.0
2292,Unknown
2293,Unknown
2294,25.0
2295,21.0
2296,61.0
2297,28.0
2298,Unknown
2299,Unknown
2300,19.0
2301,24.0
2302,34.0
2303,30.0
2304,Unknown
2305,71.0
2306,35.0
2307,41.0
2308,21.0
2309,18.0
2310,Unknown
2311,Unknown
2312,Unknown
2313,23.0
2314,25.0
2315,Unknown
2316,Unknown
2317,62.0
2318,Unknown
2319,43.0
2320,21.0
2321,35.0
2322,24.0
2323,Unknown
2324,40.0
2325,23.0
2326,23.0
2327,28.0
2328,Unknown
2329,13.0
2330,Unknown
2331,27.0
2332,Unknown
2333,Unknown
2334,Unknown
2335,Unknown
2336,17.0
2337,34.0
2338,57.0
2339,Unknown
2340,29.0
2341,Unknown
2342,60.0
2343,66.0
2344,48.0
2345,55.0
2346,22.0
2347,55.0
2348,44.0
2349,Unknown
2350,24.0
2351,24.0
2352,18.0
2353,Unknown
2354,Unknown
2355,Unknown
2356,Unknown
2357,35.0
2358,23.0
2359,38.0
2360,Unknown
2361,13.0
2362,58.0
2363,42.0
2364,Unknown
2365,Unknown
2366,16.0
2367,Unknown
2368,18.0
2369,45.0
2370,16.0
2371,22.0
2372,46.0
2373,16.0
2374,Unknown
2375,20.0
2376,38.0
2377,32.0
2378,Unknown
2379,Unknown
2380,Unknown
2381,Unknown
2382,Unknown
2383,37.0
2384,Unknown
2385,Unknown
2386,40.0
2387,Unknown
2388,64.0
2389,Unknown
2390,26.0
2391,45.0
2392,47.0
2393,Unknown
2394,29.0
2395,43.0
2396,50.0
2397,Unknown
2398,Unknown
2399,32.0
2400,Unknown
2401,25.0
2402,21.0
2403,41.0
2404,Unknown
2405,29.0
2406,48.0
2407,Unknown
2408,33.0
2409,57.0
2410,Unknown
2411,37.0
2412,Unknown
2413,25.0
2414,Unknown
2415,33.0
2416,21.0
2417,35.0
2418,Unknown
2419,Unknown
2420,Unknown
2421,Unknown
2422,Unknown
2423,Unknown
2424,Unknown
2425,54.0
2426,58.0
2427,36.0
2428,Unknown
2429,Unknown
2430,25.0
2431,Unknown
2432,Unknown
2433,Unknown
2434,Unknown
2435,Unknown
2436,Unknown
2437,45.0
2438,Unknown
2439,26.0
2440,25.0
2441,18.0
2442,25.0
2443,28.0
2444,25.0
2445,Unknown
2446,22.0
2447,Unknown
2448,Unknown
2449,Unknown
2450,Unknown
2451,45.0
2452,Unknown
2453,Unknown
2454,32.0
2455,42.0
2456,54.0
2457,24.0
2458,Unknown
2459,Unknown
2460,Unknown
2461,59.0
2462,Unknown
2463,29.0
2464,25.0
2465,Unknown
2466,Unknown
2467,Unknown
2468,54.0
2469,Unknown
2470,22.0
2471,19.0
2472,35.0
2473,31.0
2474,Unknown
2475,Unknown
2476,Unknown
2477,23.0
2478,22.0
2479,Unknown
2480,24.0
2481,Unknown
2482,Unknown
2483,35.0
2484,Unknown
2485,Unknown
2486,Unknown
2487,46.0
2488,65.0
2489,39.0
2490,Unknown
2491,36.0
2492,Unknown
2493,Unknown
2494,27.0
2495,40.0
2496,18.0
2497,69.0
2498,Unknown
2499,49.0
2500,Unknown
2501,34.0
2502,Unknown
2503,36.0
2504,Unknown
2505,61.0
2506,50.0
2507,57.0
2508,38.0
2509,47.0
2510,Unknown
2511,31.0
2512,28.0
2513,Unknown
2514,Unknown
2515,38.0
2516,21.0
2517,Unknown
2518,28.0
2519,Unknown
2520,42.0
2521,Unknown
2522,39.0
2523,33.0
2524,Unknown
2525,Unknown
2526,Unknown
2527,Unknown
2528,Unknown
2529,Unknown
2530,Unknown
2531,20.0
2532,16.0
2533,28.0
2534,Unknown
2535,38.0
2536,29.0
2537,28.0
2538,55.0
2539,Unknown
2540,46.0
2541,55.0
2542,54.0
2543,Unknown
2544,Unknown
2545,48.0
2546,25.0
2547,Unknown
2548,33.0
2549,31.0
2550,Unknown
2551,Unknown
2552,Unknown
2553,Unknown
2554,24.0
2555,Unknown
2556,Unknown
2557,17.0
2558,Unknown
2559,Unknown
2560,48.0
2561,Unknown
2562,53.0
2563,26.0
2564,58.0
2565,Unknown
2566,43.0
2567,53.0
2568,Unknown
2569,Unknown
2570,Unknown
2571,Unknown
2572,36.0
2573,55.0
2574,Unknown
2575,35.0
2576,25.0
2577,59.0
2578,16.0
2579,Unknown
2580,Unknown
2581,Unknown
2582,17.0
2583,33.0
2584,Unknown
2585,25.0
2586,Unknown
2587,49.0
2588,Unknown
2589,Unknown
2590,26.0
2591,Unknown
2592,Unknown
2593,34.0
2594,22.0
2595,34.0
2596,Unknown
2597,29.0
2598,Unknown
2599,15.0
2600,29.0
2601,18.0
2602,Unknown
2603,23.0
2604,22.0
2605,33.0
2606,44.0
2607,Unknown
2608,17.0
2609,22.0
2610,21.0
2611,Unknown
2612,Unknown
2613,Unknown
2614,Unknown
2615,Unknown
2616,Unknown
2617,35.0
2618,Unknown
2619,Unknown
2620,63.0
2621,Unknown
2622,41.0
2623,19.0
2624,Unknown
2625,21.0
2626,Unknown
2627,41.0
2628,Unknown
2629,Unknown
2630,66.0
2631,18.0
2632,47.0
2633,Unknown
2634,53.0
2635,Unknown
2636,32.0
2637,Unknown
2638,Unknown
2639,Unknown
2640,24.0
2641,28.0
2642,Unknown
2643,28.0
2644,Unknown
2645,34.0
2646,Unknown
2647,Unknown
2648,Unknown
2649,56.0
2650,Unknown
2651,Unknown
2652,Unknown
2653,46.0
2654,Unknown
2655,Unknown
2656,83.0
2657,Unknown
2658,23.0
2659,39.0
2660,27.0
2661,52.0
2662,33.0
2663,Unknown
2664,25.0
2665,Unknown
2666,Unknown
2667,37.0
2668,Unknown
2669,24.0
2670,Unknown
2671,22.0
2672,17.0
2673,Unknown
2674,50.0
2675,35.0
2676,34.0
2677,46.0
2678,16.0
2679,34.0
2680,Unknown
2681,Unknown
2682,Unknown
2683,17.0
2684,40.0
2685,21.0
2686,24.0
2687,35.0
2688,16.0
2689,Unknown
2690,35.0
2691,21.0
2692,Unknown
2693,44.0
2694,58.0
2695,21.0
2696,Unknown
2697,52.0
2698,66.0
2699,53.0
2700,29.0
2701,27.0
2702,Unknown
2703,Unknown
2704,Unknown
2705,20.0
2706,Unknown
2707,Unknown
2708,59.0
2709,Unknown
2710,Unknown
2711,44.0
2712,Unknown
2713,47.0
2714,Unknown
2715,Unknown
2716,Unknown
2717,30.0
2718,30.0
2719,37.0
2720,15.0
2721,39.0
2722,51.0
2723,Unknown
2724,Unknown
2725,Unknown
2726,Unknown
2727,Unknown
2728,Unknown
2729,19.0
2730,34.0
2731,Unknown
2732,Unknown
2733,Unknown
2734,Unknown
2735,47.0
2736,44.0
2737,19.0
2738,32.0
2739,27.0
2740,52.0
2741,Unknown
2742,37.0
2743,41.0
2744,Unknown
2745,50.0
2746,25.0
2747,Unknown
2748,26.0
2749,18.0
2750,Unknown
2751,21.0
2752,Unknown
2753,39.0
2754,Unknown
2755,51.0
2756,49.0
2757,46.0
2758,54.0
2759,Unknown
2760,23.0
2761,Unknown
2762,26.0
2763,Unknown
2764,Unknown
2765,Unknown
2766,42.0
2767,22.0
2768,30.0
2769,27.0
2770,Unknown
2771,56.0
2772,20.0
2773,36.0
2774,28.0
2775,Unknown
2776,Unknown
2777,73.0
2778,Unknown
2779,20.0
2780,Unknown
2781,30.0
2782,33.0
2783,43.0
2784,27.0
2785,34.0
2786,Unknown
2787,26.0
2788,Unknown
2789,28.0
2790,50.0
2791,Unknown
2792,32.0
2793,34.0
2794,Unknown
2795,41.0
2796,32.0
2797,Unknown
2798,35.0
2799,Unknown
2800,Unknown
2801,25.0
2802,46.0
2803,36.0
2804,53.0
2805,44.0
2806,1.0
2807,20.0
2808,21.0
2809,16.0
2810,Unknown
2811,22.0
2812,47.0
2813,Unknown
2814,Unknown
2815,18.0
2816,18.0
2817,36.0
2818,Unknown
2819,19.0
2820,Unknown
2821,30.0
2822,37.0
2823,46.0
2824,49.0
2825,24.0
2826,37.0
2827,23.0
2828,26.0
2829,68.0
2830,13.0
2831,26.0
2832,Unknown
2833,47.0
2834,Unknown
2835,Unknown
2836,Unknown
2837,Unknown
2838,44.0
2839,Unknown
2840,18.0
2841,38.0
2842,Unknown
2843,Unknown
2844,Unknown
2845,54.0
2846,26.0
2847,27.0
2848,26.0
2849,28.0
2850,Unknown
2851,Unknown
2852,59.0
2853,Unknown
2854,36.0
2855,35.0
2856,29.0
2857,29.0
2858,49.0
2859,Unknown
2860,35.0
2861,26.0
2862,20.0
2863,34.0
2864,Unknown
2865,25.0
2866,15.0
2867,23.0
2868,Unknown
2869,Unknown
2870,Unknown
2871,46.0
2872,Unknown
2873,45.0
2874,19.0
2875,33.0
2876,22.0
2877,39.0
2878,41.0
2879,19.0
2880,Unknown
2881,Unknown
2882,43.0
2883,43.0
2884,Unknown
2885,33.0
2886,Unknown
2887,53.0
2888,17.0
2889,Unknown
2890,37.0
2891,Unknown
2892,26.0
2893,21.0
2894,24.0
2895,26.0
2896,20.0
2897,Unknown
2898,30.0
2899,46.0
2900,18.0
2901,Unknown
2902,Unknown
2903,22.0
2904,32.0
2905,27.0
2906,20.0
2907,Unknown
2908,Unknown
2909,Unknown
2910,22.0
2911,20.0
2912,32.0
2913,30.0
2914,34.0
2915,34.0
2916,Unknown
2917,44.0
2918,Unknown
2919,27.0
2920,18.0
2921,Unknown
2922,20.0
2923,22.0
2924,Unknown
2925,22.0
2926,25.0
2927,Unknown
2928,25.0
2929,49.0
2930,Unknown
2931,40.0
2932,Unknown
2933,Unknown
2934,28.0
2935,59.0
2936,30.0
2937,Unknown
2938,43.0
2939,31.0
2940,Unknown
2941,55.0
2942,28.0
2943,Unknown
2944,33.0
2945,29.0
2946,31.0
2947,63.0
2948,24.0
2949,Unknown
2950,56.0
2951,32.0
2952,23.0
2953,Unknown
2954,71.0
2955,Unknown
2956,Unknown
2957,34.0
2958,Unknown
2959,58.0
2960,Unknown
2961,32.0
2962,47.0
2963,Unknown
2964,Unknown
2965,50.0
2966,Unknown
2967,29.0
2968,57.0
2969,Unknown
2970,46.0
2971,34.0
2972,60.0
2973,Unknown
2974,30.0
2975,28.0
2976,26.0
2977,25.0
2978,Unknown
2979,34.0
2980,31.0
2981,26.0
2982,34.0
2983,25.0
2984,28.0
2985,17.0
2986,18.0
2987,45.0
2988,22.0
2989,19.0
2990,18.0
2991,Unknown
2992,Unknown
2993,Unknown
2994,Unknown
2995,61.0
2996,21.0
2997,20.0
2998,Unknown
2999,26.0
3000,17.0
3001,41.0
3002,21.0
3003,60.0
3004,29.0
3005,Unknown
3006,Unknown
3007,18.0
3008,17.0
3009,Unknown
3010,34.0
3011,19.0
3012,Unknown
3013,18.0
3014,32.0
3015,25.0
3016,35.0
3017,Unknown
3018,20.0
3019,24.0
3020,37.0
3021,Unknown
3022,Unknown
3023,Unknown
3024,34.0
3025,27.0
3026,Unknown
3027,Unknown
3028,21.0
3029,20.0
3030,Unknown
3031,Unknown
3032,40.0
3033,Unknown
3034,45.0
3035,31.0
3036,Unknown
3037,28.0
3038,29.0
3039,30.0
3040,25.0
3041,15.0
3042,23.0
3043,34.0
3044,Unknown
3045,30.0
3046,Unknown
3047,16.0
3048,Unknown
3049,Unknown
3050,29.0
3051,18.0
3052,31.0
3053,33.0
3054,Unknown
3055,24.0
3056,Unknown
3057,30.0
3058,Unknown
3059,44.0
3060,Unknown
3061,19.0
3062,Unknown
3063,57.0
3064,Unknown
3065,27.0
3066,29.0
3067,Unknown
3068,Unknown
3069,21.0
3070,29.0
3071,Unknown
3072,15.0
3073,23.0
3074,Unknown
3075,Unknown
3076,60.0
3077,Unknown
3078,Unknown
3079,Unknown
3080,62.0
3081,16.0
3082,47.0
3083,56.0
3084,26.0
3085,104.0
3086,21.0
3087,20.0
3088,25.0
3089,Unknown
3090,23.0
3091,27.0
3092,33.0
3093,46.0
3094,Unknown
3095,19.0
3096,Unknown
3097,Unknown
3098,34.0
3099,Unknown
3100,42.0
3101,28.0
3102,65.0
3103,Unknown
3104,27.0
3105,42.0
3106,Unknown
3107,Unknown
3108,Unknown
3109,Unknown
3110,25.0
3111,22.0
3112,33.0
3113,Unknown
3114,Unknown
3115,33.0
3116,Unknown
3117,23.0
3118,Unknown
3119,Unknown
3120,20.0
3121,46.0
3122,27.0
3123,Unknown
3124,Unknown
3125,19.0
3126,28.0
3127,Unknown
3128,27.0
3129,Unknown
3130,35.0
3131,30.0
3132,18.0
3133,34.0
3134,40.0
3135,28.0
3136,38.0
3137,26.0
3138,33.0
3139,Unknown
3140,34.0
3141,Unknown
3142,29.0
3143,Unknown
3144,32.0
3145,34.0
3146,Unknown
3147,36.0
3148,Unknown
3149,Unknown
3150,51.0
3151,Unknown
3152,50.0
3153,Unknown
3154,Unknown
3155,Unknown
3156,30.0
3157,Unknown
3158,21.0
3159,Unknown
3160,23.0
3161,39.0
3162,Unknown
3163,Unknown
3164,34.0
3165,Unknown
3166,15.0
3167,42.0
3168,17.0
3169,32.0
3170,Unknown
3171,26.0
3172,32.0
3173,16.0
3174,24.0
3175,35.0
3176,30.0
3177,44.0
3178,32.0
3179,34.0
3180,22.0
3181,21.0
3182,19.0
3183,21.0
3184,18.0
3185,Unknown
3186,Unknown
3187,24.0
3188,29.0
3189,17.0
3190,Unknown
3191,29.0
3192,Unknown
3193,24.0
3194,20.0
3195,36.0
3196,20.0
3197,38.0
3198,Unknown
3199,30.0
3200,42.0
3201,38.0
3202,21.0
3203,Unknown
3204,Unknown
3205,Unknown
3206,23.0
3207,35.0
3208,20.0
3209,24.0
3210,19.0
3211,119.0
3212,18.0
3213,37.0
3214,22.0
3215,30.0
3216,25.0
3217,Unknown
3218,21.0
3219,36.0
3220,33.0
3221,48.0
3222,15.0
3223,55.0
3224,17.0
3225,53.0
3226,Unknown
3227,Unknown
3228,Unknown
3229,39.0
3230,18.0
3231,57.0
3232,35.0
3233,22.0
3234,Unknown
3235,22.0
3236,27.0
3237,23.0
3238,41.0
3239,20.0
3240,33.0
3241,43.0
3242,27.0
3243,28.0
3244,Unknown
3245,Unknown
3246,44.0
3247,25.0
3248,20.0
3249,Unknown
3250,Unknown
3251,Unknown
3252,17.0
3253,18.0
3254,52.0
3255,21.0
3256,27.0
3257,Unknown
3258,20.0
3259,37.0
3260,45.0
3261,42.0
3262,21.0
3263,27.0
3264,Unknown
3265,Unknown
3266,Unknown
3267,61.0
3268,Unknown
3269,49.0
3270,21.0
3271,47.0
3272,Unknown
3273,44.0
3274,55.0
3275,29.0
3276,Unknown
3277,36.0
3278,31.0
3279,23.0
3280,Unknown
3281,53.0
3282,52.0
3283,19.0
3284,15.0
3285,23.0
3286,43.0
3287,14.0
3288,Unknown
3289,38.0
3290,Unknown
3291,Unknown
3292,29.0
3293,19.0
3294,Unknown
3295,32.0
3296,63.0
3297,36.0
3298,Unknown
3299,Unknown
3300,49.0
3301,Unknown
3302,Unknown
3303,24.0
3304,19.0
3305,26.0
3306,Unknown
3307,23.0
3308,Unknown
3309,Unknown
3310,Unknown
3311,30.0
3312,22.0
3313,61.0
3314,Unknown
3315,51.0
3316,Unknown
3317,20.0
3318,54.0
3319,45.0
3320,Unknown
3321,25.0
3322,Unknown
3323,Unknown
3324,22.0
3325,Unknown
3326,37.0
3327,41.0
3328,Unknown
3329,Unknown
3330,49.0
3331,60.0
3332,54.0
3333,Unknown
3334,Unknown
3335,47.0
3336,25.0
3337,15.0
3338,Unknown
3339,34.0
3340,22.0
3341,62.0
3342,21.0
3343,36.0
3344,61.0
3345,24.0
3346,20.0
3347,Unknown
3348,Unknown
3349,Unknown
3350,23.0
3351,42.0
3352,26.0
3353,23.0
3354,Unknown
3355,19.0
3356,Unknown
3357,Unknown
3358,58.0
3359,21.0
3360,Unknown
3361,23.0
3362,Unknown
3363,29.0
3364,29.0
3365,21.0
3366,29.0
3367,30.0
3368,Unknown
3369,60.0
3370,29.0
3371,25.0
3372,26.0
3373,30.0
3374,47.0
3375,Unknown
3376,26.0
3377,27.0
3378,22.0
3379,16.0
3380,45.0
3381,17.0
3382,25.0
3383,Unknown
3384,13.0
3385,42.0
3386,49.0
3387,Unknown
3388,Unknown
3389,32.0
3390,21.0
3391,23.0
3392,18.0
3393,55.0
3394,21.0
3395,21.0
3396,32.0
3397,Unknown
3398,29.0
3399,25.0
3400,27.0
3401,Unknown
3402,Unknown
3403,25.0
3404,Unknown
3405,Unknown
3406,32.0
3407,49.0
3408,32.0
3409,16.0
3410,Unknown
3411,20.0
3412,29.0
3413,35.0
3414,21.0
3415,16.0
3416,34.0
3417,Unknown
3418,14.0
3419,53.0
3420,18.0
3421,Unknown
3422,14.0
3423,21.0
3424,28.0
3425,27.0
3426,20.0
3427,50.0
3428,39.0
3429,19.0
3430,37.0
3431,18.0
3432,Unknown
3433,47.0
3434,58.0
3435,38.0
3436,26.0
3437,103.0
3438,21.0
3439,24.0
3440,Unknown
3441,Unknown
3442,Unknown
3443,Unknown
3444,48.0
3445,45.0
3446,47.0
3447,Unknown
3448,20.0
3449,26.0
3450,22.0
3451,Unknown
3452,38.0
3453,Unknown
3454,36.0
3455,49.0
3456,Unknown
3457,Unknown
3458,28.0
3459,Unknown
3460,32.0
3461,35.0
3462,Unknown
3463,66.0
3464,30.0
3465,28.0
3466,32.0
3467,36.0
3468,Unknown
3469,37.0
3470,23.0
3471,Unknown
3472,24.0
3473,Unknown
3474,Unknown
3475,35.0
3476,26.0
3477,Unknown
3478,36.0
3479,Unknown
3480,Unknown
3481,49.0
3482,Unknown
3483,Unknown
3484,Unknown
3485,60.0
3486,41.0
3487,Unknown
3488,21.0
3489,46.0
3490,13.0
3491,15.0
3492,Unknown
3493,Unknown
3494,Unknown
3495,Unknown
3496,Unknown
3497,Unknown
3498,Unknown
3499,Unknown
3500,55.0
3501,Unknown
3502,41.0
3503,23.0
3504,32.0
3505,30.0
3506,Unknown
3507,Unknown
3508,46.0
3509,29.0
3510,57.0
3511,42.0
3512,Unknown
3513,Unknown
3514,22.0
3515,22.0
3516,Unknown
3517,Unknown
3518,Unknown
3519,27.0
3520,20.0
3521,Unknown
3522,34.0
3523,16.0
3524,Unknown
3525,Unknown
3526,28.0
3527,Unknown
3528,Unknown
3529,47.0
3530,48.0
3531,40.0
3532,Unknown
3533,39.0
3534,Unknown
3535,18.0
3536,Unknown
3537,Unknown
3538,31.0
3539,31.0
3540,Unknown
3541,Unknown
3542,Unknown
3543,37.0
3544,58.0
3545,27.0
3546,27.0
3547,Unknown
3548,Unknown
3549,Unknown
3550,30.0
3551,Unknown
3552,41.0
3553,Unknown
3554,11.0
3555,30.0
3556,68.0
3557,63.0
3558,56.0
3559,34.0
3560,Unknown
3561,27.0
3562,38.0
3563,Unknown
3564,24.0
3565,Unknown
3566,42.0
3567,23.0
3568,Unknown
3569,Unknown
3570,24.0
3571,34.0
3572,26.0
3573,32.0
3574,31.0
3575,35.0
3576,33.0
3577,Unknown
3578,25.0
3579,33.0
3580,44.0
3581,Unknown
3582,Unknown
3583,48.0
3584,46.0
3585,27.0
3586,46.0
3587,Unknown
3588,Unknown
3589,34.0
3590,Unknown
3591,30.0
3592,18.0
3593,Unknown
3594,48.0
3595,Unknown
3596,Unknown
3597,16.0
3598,67.0
3599,Unknown
3600,Unknown
3601,33.0
3602,22.0
3603,34.0
3604,26.0
3605,28.0
3606,28.0
3607,48.0
3608,31.0
3609,Unknown
3610,Unknown
3611,0.0
3612,23.0
3613,29.0
3614,28.0
3615,Unknown
3616,33.0
3617,Unknown
3618,16.0
3619,Unknown
3620,29.0
3621,23.0
3622,Unknown
3623,Unknown
3624,Unknown
3625,Unknown
3626,Unknown
3627,Unknown
3628,Unknown
3629,Unknown
3630,Unknown
3631,Unknown
3632,33.0
3633,34.0
3634,Unknown
3635,14.0
3636,Unknown
3637,Unknown
3638,30.0
3639,17.0
3640,Unknown
3641,34.0
3642,Unknown
3643,Unknown
3644,43.0
3645,Unknown
3646,27.0
3647,17.0
3648,Unknown
3649,44.0
3650,37.0
3651,Unknown
3652,16.0
3653,20.0
3654,Unknown
3655,33.0
3656,Unknown
3657,22.0
3658,47.0
3659,Unknown
3660,Unknown
3661,Unknown
3662,Unknown
3663,30.0
3664,Unknown
3665,34.0
3666,26.0
3667,Unknown
3668,25.0
3669,34.0
3670,Unknown
3671,Unknown
3672,39.0
3673,56.0
3674,Unknown
3675,24.0
3676,Unknown
3677,2.0
3678,27.0
3679,25.0
3680,15.0
3681,24.0
3682,19.0
3683,24.0
3684,68.0
3685,33.0
3686,27.0
3687,17.0
3688,22.0
3689,104.0
3690,Unknown
3691,32.0
3692,41.0
3693,23.0
3694,16.0
3695,24.0
3696,14.0
3697,Unknown
3698,15.0
3699,33.0
3700,Unknown
3701,18.0
3702,48.0
3703,23.0
3704,25.0
3705,28.0
3706,Unknown
3707,25.0
3708,Unknown
3709,30.0
3710,16.0
3711,Unknown
3712,Unknown
3713,39.0
3714,27.0
3715,16.0
3716,31.0
3717,20.0
3718,Unknown
3719,18.0
3720,Unknown
3721,Unknown
3722,Unknown
3723,29.0
3724,Unknown
3725,38.0
3726,40.0
3727,Unknown
3728,40.0
3729,27.0
3730,41.0
3731,Unknown
3732,28.0
3733,Unknown
3734,43.0
3735,47.0
3736,Unknown
3737,15.0
3738,14.0
3739,Unknown
3740,24.0
3741,15.0
3742,22.0
3743,29.0
3744,Unknown
3745,40.0
3746,56.0
3747,39.0
3748,Unknown
3749,Unknown
3750,Unknown
3751,31.0
3752,44.0
3753,25.0
3754,19.0
3755,Unknown
3756,44.0
3757,Unknown
3758,37.0
3759,Unknown
3760,13.0
3761,Unknown
3762,25.0
3763,32.0
3764,19.0
3765,21.0
3766,22.0
3767,Unknown
3768,23.0
3769,39.0
3770,20.0
3771,17.0
3772,18.0
3773,34.0
3774,23.0
3775,57.0
3776,39.0
3777,27.0
3778,28.0
3779,Unknown
3780,Unknown
3781,Unknown
3782,Unknown
3783,40.0
3784,36.0
3785,48.0
3786,Unknown
3787,30.0
3788,Unknown
3789,25.0
3790,Unknown
3791,57.0
3792,12.0
3793,58.0
3794,57.0
3795,Unknown
3796,33.0
3797,25.0
3798,23.0
3799,18.0
3800,Unknown
3801,Unknown
3802,Unknown
3803,Unknown
3804,Unknown
3805,32.0
3806,32.0
3807,18.0
3808,14.0
3809,Unknown
3810,16.0
3811,16.0
3812,Unknown
3813,12.0
3814,Unknown
3815,55.0
3816,33.0
3817,29.0
3818,Unknown
3819,24.0
3820,37.0
3821,36.0
3822,33.0
3823,32.0
3824,28.0
3825,19.0
3826,Unknown
3827,23.0
3828,28.0
3829,28.0
3830,28.0
3831,36.0
3832,44.0
3833,27.0
3834,Unknown
3835,25.0
3836,Unknown
3837,21.0
3838,32.0
3839,Unknown
3840,46.0
3841,Unknown
3842,Unknown
3843,Unknown
3844,Unknown
3845,27.0
3846,Unknown
3847,Unknown
3848,Unknown
3849,Unknown
3850,46.0
3851,31.0
3852,30.0
3853,Unknown
3854,30.0
3855,27.0
3856,Unknown
3857,21.0
3858,13.0
3859,Unknown
3860,42.0
3861,37.0
3862,Unknown
3863,35.0
3864,18.0
3865,25.0
3866,23.0
3867,Unknown
3868,22.0
3869,38.0
3870,Unknown
3871,50.0
3872,62.0
3873,Unknown
3874,Unknown
3875,22.0
3876,34.0
3877,28.0
3878,20.0
3879,40.0
3880,48.0
3881,34.0
3882,40.0
3883,Unknown
3884,64.0
3885,Unknown
3886,Unknown
3887,Unknown
3888,23.0
3889,Unknown
3890,Unknown
3891,35.0
3892,Unknown
3893,Unknown
3894,Unknown
3895,33.0
3896,32.0
3897,Unknown
3898,24.0
3899,Unknown
3900,Unknown
3901,Unknown
3902,59.0
3903,28.0
3904,Unknown
3905,Unknown
3906,43.0
3907,Unknown
3908,Unknown
3909,27.0
3910,25.0
3911,26.0
3912,Unknown
3913,27.0
3914,29.0
3915,Unknown
3916,36.0
3917,25.0
3918,Unknown
3919,Unknown
3920,42.0
3921,45.0
